COUNTY,DATE,T_TRANS_UNIT,T_COVID_19,WAGE,CCI,UNEMP_RATE,F2_INT_RATE,SENT_ECON
HD,9/1/2020,0.583425732,1.822168519,2761,136.8,6.1,5.65,92.7
HD,10/1/2020,0.879286174,5.173410165,2767,136.4,6.1,5.41,92
HD,11/1/2020,0.846105564,12.77453499,2798,140,6.2,5.27,89
HD,12/1/2020,0.710618072,7.606654924,2788,140,6.3,5.36,90.7
HD,1/1/2021,0.530889766,5.588167794,2899,135.7,5.9,5.26,93.7
HD,2/1/2021,0.818455055,5.931034101,2746,137.9,5.9,5.28,94.4
HD,3/1/2021,0.965002751,11.20675115,2720,142.2,6,5.29,94.7
HD,4/1/2021,0.857165768,7.186367193,2790,146.3,5.5,5.11,95.8
HD,5/1/2021,0.729973428,1.213857329,2802,150.1,5.3,4.73,101
HD,6/1/2021,0.879286174,0.055301017,2764,153.3,5.1,4.6,101.4
HD,7/1/2021,0.9622377,0.129957391,2796,155.6,5.3,4.58,103
HD,8/1/2021,1.233212685,0.699557868,2815,157.2,5.5,4.36,102.5
HD,9/1/2021,1.103255294,5.41396959,2737,158.3,5.3,4.21,101.3
HD,10/1/2021,1.006478514,19.24198896,2835,161.2,5.7,4.17,101.2
HD,11/1/2021,0.752093835,9.586431342,2910,167.5,5.7,4.12,100.3
HD,12/1/2021,0.89587648,2.162269775,3018,165.2,6,4.12,103.2
HD,1/1/2022,0.600016037,21.18305466,2880,164.3,6,4.1,102.3
HD,2/1/2022,0.904171632,28.66804735,2892,168.5,5.8,4.15,102
HD,3/1/2022,0.9622377,7.844449299,2973,177.6,5.6,4.16,102.6
HD,4/1/2022,0.702322919,3.077501611,2971,179.9,5.5,4.22,103.4
HD,5/1/2022,0.945647395,1.061779531,3084,181.6,5.5,4.53,102.4
HD,6/1/2022,0.716148174,0.132722441,2992,184.4,5.5,4.87,101.8
HD,7/1/2022,0.829515259,6.202009086,2918,187.1,5.5,5.27,102.1
HD,8/1/2022,0.920761937,10.84176443,2950,180.6,5.5,5.68,100.6
HD,9/1/2022,0.754858886,3.392717409,3060,180.4,5.5,6.21,101.9
HD,10/1/2022,0.73550353,1.072839735,3064,182.1,5.7,6.73,102.4
IL,4/1/2020,0.071765757,0.717657566,2687,133.7,6.4,5.68,59.9
IL,5/1/2020,0.035882878,0.721644552,2714,134.2,6.7,5.75,67.1
IL,6/1/2020,0.091700689,0.275102067,2809,135.8,6.9,5.79,79.1
IL,7/1/2020,0.139544527,1.208056902,2876,135.8,6.5,5.78,85.2
IL,8/1/2020,0.119609594,0.913019903,2677,136.4,6.3,5.78,90.1
IL,9/1/2020,0.183401378,1.164200051,2677,136.8,6.1,5.65,92.7
IL,10/1/2020,0.195362337,3.516522072,2717,136.4,6.1,5.41,92
IL,11/1/2020,0.247193162,10.17877647,2784,140,6.2,5.27,89
IL,12/1/2020,0.207323297,8.177309263,2786,140,6.3,5.36,90.7
IL,1/1/2021,0.143531513,3.679988517,2917,135.7,5.9,5.26,93.7
IL,2/1/2021,0.187388364,2.260621332,2861,137.9,5.9,5.28,94.4
IL,3/1/2021,0.21529727,5.111316662,2767,142.2,6,5.29,94.7
IL,4/1/2021,0.247193162,4.218231692,2779,146.3,5.5,5.11,95.8
IL,5/1/2021,0.239219189,0.717657566,2752,150.1,5.3,4.73,101
IL,6/1/2021,0.211310283,0.167453432,2788,153.3,5.1,4.6,101.4
IL,7/1/2021,0.295036999,0.039869865,2783,155.6,5.3,4.58,103
IL,8/1/2021,0.179414391,0.518308242,2735,157.2,5.5,4.36,102.5
IL,9/1/2021,0.255167134,5.1591605,2711,158.3,5.3,4.21,101.3
IL,10/1/2021,0.151505486,21.53770094,2816,161.2,5.7,4.17,101.2
IL,11/1/2021,0.099674662,6.809772901,2872,167.5,5.7,4.12,100.3
IL,12/1/2021,0.163466446,0.924980862,2895,165.2,6,4.12,103.2
IL,1/1/2022,0.119609594,7.926129115,2886,164.3,6,4.1,102.3
IL,2/1/2022,0.13555754,18.4557604,2898,168.5,5.8,4.15,102
IL,3/1/2022,0.207323297,3.177628221,2963,177.6,5.6,4.16,102.6
IL,4/1/2022,0.127583567,0.542230161,3025,179.9,5.5,4.22,103.4
IL,5/1/2022,0.219284256,0.259154121,3039,181.6,5.5,4.53,102.4
IL,6/1/2022,0.175427405,0.031895892,3176,184.4,5.5,4.87,101.8
IL,7/1/2022,0.167453432,3.771689206,3123,187.1,5.5,5.27,102.1
IL,8/1/2022,0.187388364,4.238166624,3137,180.6,5.5,5.68,100.6
IL,9/1/2022,0.20333631,1.614729523,3162,180.4,5.5,6.21,101.9
IL,10/1/2022,0.199349324,0.526282215,3221,182.1,5.7,6.73,102.4
IS,4/1/2020,0.32466935,0.335184956,3031,133.7,6.4,5.68,59.9
IS,5/1/2020,0.143275138,0.407479751,3133,134.2,6.7,5.75,67.1
IS,6/1/2020,0.218198834,0.559956045,3247,135.8,6.9,5.79,79.1
IS,7/1/2020,0.304952588,0.621735233,3389,135.8,6.5,5.78,85.2
IS,8/1/2020,0.285235826,1.983506271,3229,136.4,6.3,5.78,90.1
IS,9/1/2020,0.30889594,2.688051905,3229,136.8,6.1,5.65,92.7
IS,10/1/2020,1.180376827,7.585695621,3232,136.4,6.1,5.41,92
IS,11/1/2020,1.090994172,12.31114628,3277,140,6.2,5.27,89
IS,12/1/2020,1.159345614,9.159093239,3305,140,6.3,5.36,90.7
IS,1/1/2021,0.663797659,5.477316522,3452,135.7,5.9,5.26,93.7
IS,2/1/2021,0.838619616,3.152053041,3462,137.9,5.9,5.28,94.4
IS,3/1/2021,0.992410361,6.313307237,3416,142.2,6,5.29,94.7
IS,4/1/2021,0.964806894,4.170752418,3512,146.3,5.5,5.11,95.8
IS,5/1/2021,1.068648508,0.866223083,3484,150.1,5.3,4.73,101
IS,6/1/2021,0.920115567,0.123558376,3449,153.3,5.1,4.6,101.4
IS,7/1/2021,1.109396483,0.186652015,3526,155.6,5.3,4.58,103
IS,8/1/2021,1.056818451,0.628307487,3424,157.2,5.5,4.36,102.5
IS,9/1/2021,1.021328279,7.117751132,3408,158.3,5.3,4.21,101.3
IS,10/1/2021,1.079164114,23.93877814,3525,161.2,5.7,4.17,101.2
IS,11/1/2021,0.829418461,5.851935003,3590,167.5,5.7,4.12,100.3
IS,12/1/2021,1.013441574,1.326280867,3741,165.2,6,4.12,103.2
IS,1/1/2022,0.592817315,20.09663842,3639,164.3,6,4.1,102.3
IS,2/1/2022,0.767639273,23.28943944,3652,168.5,5.8,4.15,102
IS,3/1/2022,0.935888976,5.297236762,3776,177.6,5.6,4.16,102.6
IS,4/1/2022,0.721633494,1.999279681,3794,179.9,5.5,4.22,103.4
IS,5/1/2022,1.017384926,0.809701699,3943,181.6,5.5,4.53,102.4
IS,6/1/2022,0.84387742,0.141960687,3996,184.4,5.5,4.87,101.8
IS,7/1/2022,0.853078575,6.927155765,3894,187.1,5.5,5.27,102.1
IS,8/1/2022,0.733463552,7.890648208,3852,180.6,5.5,5.68,100.6
IS,9/1/2022,0.757123666,2.97197328,3910,180.4,5.5,6.21,101.9
IS,10/1/2022,0.701916732,0.814959502,3907,182.1,5.7,6.73,102.4
IF,4/1/2020,0.989489667,0.488295646,5134,133.7,6.4,5.68,59.9
IF,5/1/2020,1.018971668,0.48645302,4980,134.2,6.7,5.75,67.1
IF,6/1/2020,1.122158672,0.381423391,5273,135.8,6.9,5.79,79.1
IF,7/1/2020,0.705725405,1.013443793,5493,135.8,6.5,5.78,85.2
IF,8/1/2020,0.777587783,1.645464194,5251,136.4,6.3,5.78,90.1
IF,9/1/2020,0.644918777,2.142972965,3225,136.8,6.1,5.65,92.7
IF,10/1/2020,1.146112798,4.925336832,3313,136.4,6.1,5.41,92
IF,11/1/2020,1.144270173,17.32988885,3304,140,6.2,5.27,89
IF,12/1/2020,1.217975176,15.54991303,3405,140,6.3,5.36,90.7
IF,1/1/2021,1.031870043,8.665865739,3700,135.7,5.9,5.26,93.7
IF,2/1/2021,1.276939179,5.203573219,3351,137.9,5.9,5.28,94.4
IF,3/1/2021,1.212447301,15.16664701,3312,142.2,6,5.29,94.7
IF,4/1/2021,0.983961791,8.472390106,3549,146.3,5.5,5.11,95.8
IF,5/1/2021,0.821810785,1.490683688,3512,150.1,5.3,4.73,101
IF,6/1/2021,1.017129043,0.189790383,3498,153.3,5.1,4.6,101.4
IF,7/1/2021,0.963692915,0.269023261,3590,155.6,5.3,4.58,103
IF,8/1/2021,1.061352045,1.479627937,3611,157.2,5.5,4.36,102.5
IF,9/1/2021,1.000545417,9.968601669,3560,158.3,5.3,4.21,101.3
IF,10/1/2021,1.378283558,32.25883723,3581,161.2,5.7,4.17,101.2
IF,11/1/2021,1.468572187,11.11471447,3687,167.5,5.7,4.12,100.3
IF,12/1/2021,1.621510068,4.171703175,4046,165.2,6,4.12,103.2
IF,1/1/2022,0.720466405,22.83012471,3728,164.3,6,4.1,102.3
IF,2/1/2022,1.361699932,42.57753766,3665,168.5,5.8,4.15,102
IF,3/1/2022,1.356172057,9.587178278,4004,177.6,5.6,4.16,102.6
IF,4/1/2022,0.796014033,2.870809871,4006,179.9,5.5,4.22,103.4
IF,5/1/2022,1.195863675,1.125843922,3959,181.6,5.5,4.53,102.4
IF,6/1/2022,0.983961791,0.230328135,4006,184.4,5.5,4.87,101.8
IF,7/1/2022,0.945266665,10.50480557,4051,187.1,5.5,5.27,102.1
IF,8/1/2022,0.956322415,8.934889,3976,180.6,5.5,5.68,100.6
IF,9/1/2022,1.125843922,2.529924231,4047,180.4,5.5,6.21,101.9
IF,10/1/2022,1.282467054,1.153483298,4099,182.1,5.7,6.73,102.4
MM,4/1/2020,0.143654346,0.159124814,2342,133.7,6.4,5.68,59.9
MM,5/1/2020,0.185645616,0.059671805,2490,134.2,6.7,5.75,67.1
MM,6/1/2020,0.23868722,0.207746284,2459,135.8,6.9,5.79,79.1
MM,7/1/2020,0.468534173,0.486214708,2716,135.8,6.5,5.78,85.2
MM,8/1/2020,0.293938892,1.64428974,2601,136.4,6.3,5.78,90.1
MM,9/1/2020,0.397812034,2.022211172,2601,136.8,6.1,5.65,92.7
MM,10/1/2020,0.448643571,5.268799381,2624,136.4,6.1,5.41,92
MM,11/1/2020,0.234267087,9.169567379,2650,140,6.2,5.27,89
MM,12/1/2020,0.327089894,4.413503508,2710,140,6.3,5.36,90.7
MM,1/1/2021,0.249737555,6.760594508,2731,135.7,5.9,5.26,93.7
MM,2/1/2021,0.397812034,7.191557545,2557,137.9,5.9,5.28,94.4
MM,3/1/2021,0.530416045,5.277639649,2558,142.2,6,5.29,94.7
MM,4/1/2021,0.517155644,1.752583016,2640,146.3,5.5,5.11,95.8
MM,5/1/2021,0.477374441,0.565777115,2623,150.1,5.3,4.73,101
MM,6/1/2021,0.472954307,0.125973811,2645,153.3,5.1,4.6,101.4
MM,7/1/2021,0.459693906,0.103873142,2648,155.6,5.3,4.58,103
MM,8/1/2021,0.419912702,0.587877783,2659,157.2,5.5,4.36,102.5
MM,9/1/2021,0.541466379,7.374993094,2625,158.3,5.3,4.21,101.3
MM,10/1/2021,0.439803304,10.73650478,2713,161.2,5.7,4.17,101.2
MM,11/1/2021,0.340350296,4.435604177,2807,167.5,5.7,4.12,100.3
MM,12/1/2021,0.391181833,1.544836731,2887,165.2,6,4.12,103.2
MM,1/1/2022,0.198906017,23.50627106,2951,164.3,6,4.1,102.3
MM,2/1/2022,0.298359025,13.99635339,2962,168.5,5.8,4.15,102
MM,3/1/2022,0.464114039,2.351511133,3049,177.6,5.6,4.16,102.6
MM,4/1/2022,0.366871098,1.544836731,3112,179.9,5.5,4.22,103.4
MM,5/1/2022,0.422122769,1.107243494,3139,181.6,5.5,4.53,102.4
MM,6/1/2022,0.313829493,0.187855683,3126,184.4,5.5,4.87,101.8
MM,7/1/2022,0.411072435,6.185977126,3106,187.1,5.5,5.27,102.1
MM,8/1/2022,0.353610697,9.907729709,3095,180.6,5.5,5.68,100.6
MM,9/1/2022,0.570197248,3.080833195,3163,180.4,5.5,6.21,101.9
MM,10/1/2022,0.3933919,0.826565004,3198,182.1,5.7,6.73,102.4
MH,4/1/2020,0.115217697,0.264573972,2925,133.7,6.4,5.68,59.9
MH,5/1/2020,0.110950375,0.213366106,2910,134.2,6.7,5.75,67.1
MH,6/1/2020,0.196296818,0.315781837,2998,135.8,6.9,5.79,79.1
MH,7/1/2020,0.273108616,2.295819305,3122,135.8,6.5,5.78,85.2
MH,8/1/2020,0.26030665,1.74533475,3022,136.4,6.3,5.78,90.1
MH,9/1/2020,0.230435395,1.250325383,3022,136.8,6.1,5.65,92.7
MH,10/1/2020,0.46087079,3.174887663,2972,136.4,6.1,5.41,92
MH,11/1/2020,0.469405434,7.664110541,2984,140,6.2,5.27,89
MH,12/1/2020,0.495009367,4.382539825,3009,140,6.3,5.36,90.7
MH,1/1/2021,0.349920414,2.470779512,3123,135.7,5.9,5.26,93.7
MH,2/1/2021,0.34138577,2.06538391,3002,137.9,5.9,5.28,94.4
MH,3/1/2021,0.54194991,4.962895634,2977,142.2,6,5.29,94.7
MH,4/1/2021,0.486474723,3.558946654,3034,146.3,5.5,5.11,95.8
MH,5/1/2021,0.469405434,1.130840364,2965,150.1,5.3,4.73,101
MH,6/1/2021,0.576088487,0.089613765,2987,153.3,5.1,4.6,101.4
MH,7/1/2021,0.554751877,0.025603933,2999,155.6,5.3,4.58,103
MH,8/1/2021,0.755316017,0.294445227,2913,157.2,5.5,4.36,102.5
MH,9/1/2021,0.524880622,7.105091342,2884,158.3,5.3,4.21,101.3
MH,10/1/2021,0.576088487,19.29683066,3011,161.2,5.7,4.17,101.2
MH,11/1/2021,0.392593636,4.63431183,3099,167.5,5.7,4.12,100.3
MH,12/1/2021,0.495009367,0.623029031,3118,165.2,6,4.12,103.2
MH,1/1/2022,0.34138577,6.191884407,3208,164.3,6,4.1,102.3
MH,2/1/2022,0.452336145,15.12765694,3188,168.5,5.8,4.15,102
MH,3/1/2022,0.46087079,3.23036285,3217,177.6,5.6,4.16,102.6
MH,4/1/2022,0.375524347,1.075365176,3342,179.9,5.5,4.22,103.4
MH,5/1/2022,0.524880622,0.533415266,3459,181.6,5.5,4.53,102.4
MH,6/1/2022,0.495009367,0.055475188,3432,184.4,5.5,4.87,101.8
MH,7/1/2022,0.439534179,4.301460704,3294,187.1,5.5,5.27,102.1
MH,8/1/2022,0.499276689,5.218934962,3294,180.6,5.5,5.68,100.6
MH,9/1/2022,0.499276689,1.369810403,3327,180.4,5.5,6.21,101.9
MH,10/1/2022,0.529147944,0.371257025,3339,182.1,5.7,6.73,102.4
MS,4/1/2020,0.154382633,0.837525787,2988,133.7,6.4,5.68,59.9
MS,5/1/2020,0.162101765,0.474726598,3015,134.2,6.7,5.75,67.1
MS,6/1/2020,0.328063096,0.108067843,3148,135.8,6.9,5.79,79.1
MS,7/1/2020,0.530690303,0.467007466,3102,135.8,6.5,5.78,85.2
MS,8/1/2020,0.345431142,0.814368392,3112,136.4,6.3,5.78,90.1
MS,9/1/2020,0.443850071,0.893489491,3112,136.8,6.1,5.65,92.7
MS,10/1/2020,0.52876052,6.729153038,3088,136.4,6.1,5.41,92
MS,11/1/2020,0.411043762,12.96621143,3143,140,6.2,5.27,89
MS,12/1/2020,0.617530534,5.714087222,3188,140,6.3,5.36,90.7
MS,1/1/2021,0.272099392,3.218877908,3312,135.7,5.9,5.26,93.7
MS,2/1/2021,0.441920288,2.445034958,3282,137.9,5.9,5.28,94.4
MS,3/1/2021,0.816298175,4.830246646,3212,142.2,6,5.29,94.7
MS,4/1/2021,0.582794441,5.360936948,3249,146.3,5.5,5.11,95.8
MS,5/1/2021,0.517181822,1.244709983,3353,150.1,5.3,4.73,101
MS,6/1/2021,0.524900954,0.169820897,3256,153.3,5.1,4.6,101.4
MS,7/1/2021,0.582794441,0.040525441,3335,155.6,5.3,4.58,103
MS,8/1/2021,0.607881619,0.281748306,3345,157.2,5.5,4.36,102.5
MS,9/1/2021,0.669634673,3.436943378,3296,158.3,5.3,4.21,101.3
MS,10/1/2021,0.584724224,17.18085733,3394,161.2,5.7,4.17,101.2
MS,11/1/2021,0.494024427,8.678233785,3390,167.5,5.7,4.12,100.3
MS,12/1/2021,0.683143153,1.945221182,3567,165.2,6,4.12,103.2
MS,1/1/2022,0.23157395,14.9577474,3657,164.3,6,4.1,102.3
MS,2/1/2022,0.44963942,22.72898322,3599,168.5,5.8,4.15,102
MS,3/1/2022,0.497883993,5.077258859,3662,177.6,5.6,4.16,102.6
MS,4/1/2022,0.499813776,1.588211342,3852,179.9,5.5,4.22,103.4
MS,5/1/2022,0.619460317,0.636828363,3652,181.6,5.5,4.53,102.4
MS,6/1/2022,0.43613094,0.115786975,3844,184.4,5.5,4.87,101.8
MS,7/1/2022,0.687002719,6.702136077,3819,187.1,5.5,5.27,102.1
MS,8/1/2022,0.4631479,7.149845714,3799,180.6,5.5,5.68,100.6
MS,9/1/2022,0.72752816,2.298371456,3872,180.4,5.5,6.21,101.9
MS,10/1/2022,0.428411808,0.939804281,3876,182.1,5.7,6.73,102.4
NT,4/1/2020,0.079259714,1.065602825,2491,133.7,6.4,5.68,59.9
NT,5/1/2020,0.132099524,0.878461833,2515,134.2,6.7,5.75,67.1
NT,6/1/2020,0.200350944,0.176132698,2669,135.8,6.9,5.79,79.1
NT,7/1/2020,0.281812317,0.76177392,2715,135.8,6.5,5.78,85.2
NT,8/1/2020,0.330248809,1.805360158,2678,136.4,6.3,5.78,90.1
NT,9/1/2020,0.257594071,2.397606357,2678,136.8,6.1,5.65,92.7
NT,10/1/2020,0.453541698,6.567547991,2694,136.4,6.1,5.41,92
NT,11/1/2020,0.321442175,6.946233292,2687,140,6.2,5.27,89
NT,12/1/2020,0.460146675,3.496234063,2742,140,6.3,5.36,90.7
NT,1/1/2021,0.273005682,3.973994007,2872,135.7,5.9,5.26,93.7
NT,2/1/2021,0.411710182,2.749871753,2702,137.9,5.9,5.28,94.4
NT,3/1/2021,0.424920135,5.504146824,2702,142.2,6,5.29,94.7
NT,4/1/2021,0.442533405,3.998212253,2790,146.3,5.5,5.11,95.8
NT,5/1/2021,0.440331746,1.283567039,2776,150.1,5.3,4.73,101
NT,6/1/2021,0.431525111,0.193745968,2770,153.3,5.1,4.6,101.4
NT,7/1/2021,0.568027952,0.046234833,2793,155.6,5.3,4.58,103
NT,8/1/2021,0.766177238,0.854243587,2786,157.2,5.5,4.36,102.5
NT,9/1/2021,0.570229611,4.658709872,2770,158.3,5.3,4.21,101.3
NT,10/1/2021,0.435928428,15.79469973,2790,161.2,5.7,4.17,101.2
NT,11/1/2021,0.391895254,4.711549682,2862,167.5,5.7,4.12,100.3
NT,12/1/2021,0.539406389,1.602807555,3000,165.2,6,4.12,103.2
NT,1/1/2022,0.332450468,17.4019106,2895,164.3,6,4.1,102.3
NT,2/1/2022,0.435928428,11.02810858,2952,168.5,5.8,4.15,102
NT,3/1/2022,0.554818,1.483917984,2982,177.6,5.6,4.16,102.6
NT,4/1/2022,0.444735063,0.662699278,3023,179.9,5.5,4.22,103.4
NT,5/1/2022,0.546011365,0.43372677,3008,181.6,5.5,4.53,102.4
NT,6/1/2022,0.385290278,0.063848103,3037,184.4,5.5,4.87,101.8
NT,7/1/2022,0.45134004,3.093330515,3019,187.1,5.5,5.27,102.1
NT,8/1/2022,0.713337428,6.04795653,3058,180.6,5.5,5.68,100.6
NT,9/1/2022,0.43372677,2.261103515,3078,180.4,5.5,6.21,101.9
NT,10/1/2022,0.43372677,0.563624635,3054,182.1,5.7,6.73,102.4
OT,4/1/2020,0.028699645,0.117407639,2866,133.7,6.4,5.68,59.9
OT,5/1/2020,0.581820079,0.104362346,2855,134.2,6.7,5.75,67.1
OT,6/1/2020,0.026090587,0.383531622,2920,135.8,6.9,5.79,79.1
OT,7/1/2020,0.03913588,1.304529326,3061,135.8,6.5,5.78,85.2
OT,8/1/2020,0.088707994,1.513254018,3107,136.4,6.3,5.78,90.1
OT,9/1/2020,0.031308704,1.403673555,3107,136.8,6.1,5.65,92.7
OT,10/1/2020,0.086098936,4.56585264,3027,136.4,6.1,5.41,92
OT,11/1/2020,0.159152578,9.896159466,3035,140,6.2,5.27,89
OT,12/1/2020,0.112189522,5.259862242,3102,140,6.3,5.36,90.7
OT,1/1/2021,0.112189522,3.029117095,3320,135.7,5.9,5.26,93.7
OT,2/1/2021,0.206115633,2.110728449,3082,137.9,5.9,5.28,94.4
OT,3/1/2021,0.307868921,4.002295972,3060,142.2,6,5.29,94.7
OT,4/1/2021,0.268733041,3.477875183,3123,146.3,5.5,5.11,95.8
OT,5/1/2021,0.229597161,0.83228971,3175,150.1,5.3,4.73,101
OT,6/1/2021,0.242642455,0.146107284,3116,153.3,5.1,4.6,101.4
OT,7/1/2021,0.224379044,0.05739929,3091,155.6,5.3,4.58,103
OT,8/1/2021,0.213942809,0.446149029,3083,157.2,5.5,4.36,102.5
OT,9/1/2021,0.302650804,5.964308078,3160,158.3,5.3,4.21,101.3
OT,10/1/2021,0.211333751,17.42851179,3239,161.2,5.7,4.17,101.2
OT,11/1/2021,0.143498226,5.489459403,3119,167.5,5.7,4.12,100.3
OT,12/1/2021,0.234815279,1.155812983,3430,165.2,6,4.12,103.2
OT,1/1/2022,0.146107284,6.67658109,3306,164.3,6,4.1,102.3
OT,2/1/2022,0.177415988,20.92465039,3251,168.5,5.8,4.15,102
OT,3/1/2022,0.229597161,3.832707159,3344,177.6,5.6,4.16,102.6
OT,4/1/2022,0.151325402,0.894907118,3518,179.9,5.5,4.22,103.4
OT,5/1/2022,0.161761636,0.357441035,3412,181.6,5.5,4.53,102.4
